ID,Spectral_Integral,CN_IP,CN_EA,NN_IP,NN_EA,CN_HOMO,CN_LUMO,NN_HOMO,NN_LUMO,lCN_C_mull,lCN_N_mull,lNN_N1_mull,lNN_N2_mull
CN46_NN1,15749.61335,7.9038,0.3459,8.5496,0.4248,-3.4876,-3.4406,-3.1219,-2.5647,-0.05315,-0.3154,-0.32717,-0.32754
CN46_NN16,6862.988665,7.9038,0.3459,8.3286,0.767,-3.4876,-3.4406,-3.5813,-3.4765,-0.05315,-0.3154,-0.31049,-0.31056
CN46_NN37,17075.01064,7.9038,0.3459,8.4752,0.6759,-3.4876,-3.4406,-3.4072,-2.9272,-0.05315,-0.3154,-0.3177,-0.31788
CN46_NN40,754882.9007,7.9038,0.3459,4.0661,-3.8674,-3.4876,-3.4406,1.1956,1.222,-0.05315,-0.3154,-0.36915,-0.33841
CN46_NN47,20648.12012,7.9038,0.3459,8.1354,0.7699,-3.4876,-3.4406,-3.8641,-3.75,-0.05315,-0.3154,-0.30405,-0.30405
CN46_NN7,2802.939905,7.9038,0.3459,9.252,1.4466,-3.4876,-3.4406,-4.3783,-4.279,-0.05315,-0.3154,-0.2966,-0.29661
CN46_NN8,38282.52198,7.9038,0.3459,8.289,0.5705,-3.4876,-3.4406,-3.751,-3.7174,-0.05315,-0.3154,-0.30854,-0.3085
CN48_NN14,12557.62071,8.316,1.0752,8.8802,2.4807,-4.1197,-3.7432,-5.0957,-4.2565,-0.04325,-0.30684,-0.27783,-0.27787
CN48_NN27,1733318.765,8.316,1.0752,8.1008,1.1642,-4.1197,-3.7432,-4.1943,-4.0623,-0.04325,-0.30684,-0.29912,-0.29912
CN48_NN3,1233193.576,8.316,1.0752,8.2182,0.4789,-4.1197,-3.7432,-3.5201,-3.4483,-0.04325,-0.30684,-0.31234,-0.31233
CN48_NN43,529489.1468,8.316,1.0752,8.0072,0.7224,-4.1197,-3.7432,-4.2325,-4.1748,-0.04325,-0.30684,-0.30467,-0.30466
CN48_NN8,1714740.441,8.316,1.0752,8.289,0.5705,-4.1197,-3.7432,-3.751,-3.7174,-0.04325,-0.30684,-0.30854,-0.3085
CN5_NN42,447795.5235,8.0948,0.3967,4.6889,-2.1237,-3.3074,-3.1685,-0.5179,0.0024,-0.05101,-0.32254,-0.33576,-0.28946
CN5_NN7,30222.24545,8.0948,0.3967,9.252,1.4466,-3.3074,-3.1685,-4.3783,-4.279,-0.05101,-0.32254,-0.2966,-0.29661
CN54_NN47,589214.756,8.0313,0.2575,8.1354,0.7699,-3.342,-3.2787,-3.8641,-3.75,-0.04722,-0.31856,-0.30405,-0.30405
CN54_NN7,2324.514382,8.0313,0.2575,9.252,1.4466,-3.342,-3.2787,-4.3783,-4.279,-0.04722,-0.31856,-0.2966,-0.29661
CN63_NN16,1021626.067,7.6384,1.0923,8.3286,0.767,-4.3995,-4.057,-3.5813,-3.4765,-0.04005,-0.31571,-0.31049,-0.31056
CN63_NN34,862796.6104,7.6384,1.0923,8.086,0.7446,-4.3995,-4.057,-3.6716,-3.6051,-0.04005,-0.31571,-0.30053,-0.30049
CN63_NN5,792516.8622,7.6384,1.0923,7.9994,1.1548,-4.3995,-4.057,-4.4335,-4.1976,-0.04005,-0.31571,-0.30736,-0.30881
CN64_NN1,151973.0301,8.5472,0.3545,8.5496,0.4248,-3.0802,-2.509,-3.1219,-2.5647,-0.05295,-0.33173,-0.32717,-0.32754
CN64_NN16,440815.3522,8.5472,0.3545,8.3286,0.767,-3.0802,-2.509,-3.5813,-3.4765,-0.05295,-0.33173,-0.31049,-0.31056
CN64_NN41,1167131.511,8.5472,0.3545,4.9774,-2.0076,-3.0802,-2.509,-0.853,-0.5321,-0.05295,-0.33173,-0.34304,-0.28755
CN64_NN8,182615.266,8.5472,0.3545,8.289,0.5705,-3.0802,-2.509,-3.751,-3.7174,-0.05295,-0.33173,-0.30854,-0.3085
CN65_NN27,216404.8423,8.4194,0.3931,8.1008,1.1642,-3.266,-3.1349,-4.1943,-4.0623,-0.0519,-0.3255,-0.29912,-0.29912
CN65_NN34,379472.3406,8.4194,0.3931,8.086,0.7446,-3.266,-3.1349,-3.6716,-3.6051,-0.0519,-0.3255,-0.30053,-0.30049
CN66_NN2,799917.1878,8.3552,0.3228,8.3959,0.5129,-3.2139,-3.0923,-3.5558,-3.4929,-0.05173,-0.32564,-0.31246,-0.313
CN66_NN26,1114286.505,8.3552,0.3228,8.1436,0.7923,-3.2139,-3.0923,-3.6579,-3.5401,-0.05173,-0.32564,-0.30979,-0.30847
CN66_NN47,1185636.316,8.3552,0.3228,8.1354,0.7699,-3.2139,-3.0923,-3.8641,-3.75,-0.05173,-0.32564,-0.30405,-0.30405
CN66_NN6,663089.5943,8.3552,0.3228,8.3099,0.6692,-3.2139,-3.0923,-3.7979,-3.7104,-0.05173,-0.32564,-0.31137,-0.31163
CN66_NN7,18711.44283,8.3552,0.3228,9.252,1.4466,-3.2139,-3.0923,-4.3783,-4.279,-0.05173,-0.32564,-0.2966,-0.29661
CN67_NN14,15150.60611,8.67,0.7769,8.8802,2.4807,-3.7184,-3.6159,-5.0957,-4.2565,-0.04313,-0.31815,-0.27783,-0.27787
CN67_NN3,1290062.58,8.67,0.7769,8.2182,0.4789,-3.7184,-3.6159,-3.5201,-3.4483,-0.04313,-0.31815,-0.31234,-0.31233
CN67_NN33,1029539.641,8.67,0.7769,8.1078,0.8006,-3.7184,-3.6159,-3.7366,-3.6003,-0.04313,-0.31815,-0.30808,-0.30812
CN68_NN33,1351075.293,8.3441,0.48,8.1078,0.8006,-3.3823,-3.2324,-3.7366,-3.6003,-0.05214,-0.32329,-0.30808,-0.30812
CN68_NN5,441928.8558,8.3441,0.48,7.9994,1.1548,-3.3823,-3.2324,-4.4335,-4.1976,-0.05214,-0.32329,-0.30736,-0.30881
CN69_NN14,5620.255216,8.3144,-0.4322,8.8802,2.4807,-2.4996,-2.4359,-5.0957,-4.2565,-0.03797,-0.3301,-0.27783,-0.27787
CN69_NN27,133962.2563,8.3144,-0.4322,8.1008,1.1642,-2.4996,-2.4359,-4.1943,-4.0623,-0.03797,-0.3301,-0.29912,-0.29912
CN69_NN33,218233.6051,8.3144,-0.4322,8.1078,0.8006,-2.4996,-2.4359,-3.7366,-3.6003,-0.03797,-0.3301,-0.30808,-0.30812
CN7_NN21,30711.25895,8.4005,0.8369,7.8492,1.5286,-3.7461,-3.507,-4.655,-4.0396,-0.04807,-0.31273,-0.31417,-0.31568
CN7_NN3,1413738.091,8.4005,0.8369,8.2182,0.4789,-3.7461,-3.507,-3.5201,-3.4483,-0.04807,-0.31273,-0.31234,-0.31233
CN7_NN33,1798147.717,8.4005,0.8369,8.1078,0.8006,-3.7461,-3.507,-3.7366,-3.6003,-0.04807,-0.31273,-0.30808,-0.30812
CN7_NN4,56214.62511,8.4005,0.8369,8.3098,0.4975,-3.7461,-3.507,-3.4238,-3.3076,-0.04807,-0.31273,-0.30517,-0.30524
CN7_NN41,929775.9449,8.4005,0.8369,4.9774,-2.0076,-3.7461,-3.507,-0.853,-0.5321,-0.04807,-0.31273,-0.34304,-0.28755
CN7_NN42,623890.6784,8.4005,0.8369,4.6889,-2.1237,-3.7461,-3.507,-0.5179,0.0024,-0.04807,-0.31273,-0.33576,-0.28946
CN7_NN47,1173293.353,8.4005,0.8369,8.1354,0.7699,-3.7461,-3.507,-3.8641,-3.75,-0.04807,-0.31273,-0.30405,-0.30405
CN70_NN1,150275.3288,8.2008,0.2797,8.5496,0.4248,-3.3248,-3.2514,-3.1219,-2.5647,-0.04999,-0.31812,-0.32717,-0.32754
CN70_NN33,956545.7825,8.2008,0.2797,8.1078,0.8006,-3.3248,-3.2514,-3.7366,-3.6003,-0.04999,-0.31812,-0.30808,-0.30812
CN70_NN4,20151.52085,8.2008,0.2797,8.3098,0.4975,-3.3248,-3.2514,-3.4238,-3.3076,-0.04999,-0.31812,-0.30517,-0.30524
CN71_NN41,2346016.44,8.1331,0.7482,4.9774,-2.0076,-3.7864,-3.3273,-0.853,-0.5321,-0.04125,-0.33406,-0.34304,-0.28755
CN73_NN34,889605.8467,8.3041,0.4333,8.086,0.7446,-3.4383,-3.3492,-3.6716,-3.6051,-0.04802,-0.31828,-0.30053,-0.30049
CN73_NN6,267361.0018,8.3041,0.4333,8.3099,0.6692,-3.4383,-3.3492,-3.7979,-3.7104,-0.04802,-0.31828,-0.31137,-0.31163
CN74_NN20,779640.1424,8.2243,0.8874,7.981,0.8474,-3.9299,-3.4785,-3.947,-3.8515,-0.03841,-0.33173,-0.30166,-0.30171
CN74_NN37,17627.72476,8.2243,0.8874,8.4752,0.6759,-3.9299,-3.4785,-3.4072,-2.9272,-0.03841,-0.33173,-0.3177,-0.31788
CN74_NN5,157144.3621,8.2243,0.8874,7.9994,1.1548,-3.9299,-3.4785,-4.4335,-4.1976,-0.03841,-0.33173,-0.30736,-0.30881
CN75_NN1,213806.4944,8.1064,0.8441,8.5496,0.4248,-3.921,-3.4526,-3.1219,-2.5647,-0.0393,-0.32946,-0.32717,-0.32754
CN75_NN20,879733.1693,8.1064,0.8441,7.981,0.8474,-3.921,-3.4526,-3.947,-3.8515,-0.0393,-0.32946,-0.30166,-0.30171
CN76_NN40,1321233.224,8.1913,0.6079,4.0661,-3.8674,-3.6378,-3.5233,1.1956,1.222,-0.04702,-0.3163,-0.36915,-0.33841
CN77_NN14,14654.60755,8.1312,1.0024,8.8802,2.4807,-4.1066,-3.683,-5.0957,-4.2565,-0.03785,-0.32883,-0.27783,-0.27787
CN77_NN16,1153901.567,8.1312,1.0024,8.3286,0.767,-4.1066,-3.683,-3.5813,-3.4765,-0.03785,-0.32883,-0.31049,-0.31056
CN77_NN27,1257188.954,8.1312,1.0024,8.1008,1.1642,-4.1066,-3.683,-4.1943,-4.0623,-0.03785,-0.32883,-0.29912,-0.29912
CN77_NN3,1173005.592,8.1312,1.0024,8.2182,0.4789,-4.1066,-3.683,-3.5201,-3.4483,-0.03785,-0.32883,-0.31234,-0.31233
CN77_NN34,704688.7797,8.1312,1.0024,8.086,0.7446,-4.1066,-3.683,-3.6716,-3.6051,-0.03785,-0.32883,-0.30053,-0.30049
CN77_NN4,30790.96161,8.1312,1.0024,8.3098,0.4975,-4.1066,-3.683,-3.4238,-3.3076,-0.03785,-0.32883,-0.30517,-0.30524
CN77_NN47,855766.9471,8.1312,1.0024,8.1354,0.7699,-4.1066,-3.683,-3.8641,-3.75,-0.03785,-0.32883,-0.30405,-0.30405
CN78_NN20,656942.352,8.0261,0.9625,7.981,0.8474,-4.097,-3.6521,-3.947,-3.8515,-0.03868,-0.32643,-0.30166,-0.30171
CN78_NN47,864739.0533,8.0261,0.9625,8.1354,0.7699,-4.097,-3.6521,-3.8641,-3.75,-0.03868,-0.32643,-0.30405,-0.30405
CN78_NN5,771314.8926,8.0261,0.9625,7.9994,1.1548,-4.097,-3.6521,-4.4335,-4.1976,-0.03868,-0.32643,-0.30736,-0.30881
CN79_NN2,778882.0397,8.0679,0.4584,8.3959,0.5129,-3.4805,-3.3809,-3.5558,-3.4929,-0.04901,-0.31711,-0.31246,-0.313
CN79_NN3,1080624.913,8.0679,0.4584,8.2182,0.4789,-3.4805,-3.3809,-3.5201,-3.4483,-0.04901,-0.31711,-0.31234,-0.31233
CN79_NN5,395416.281,8.0679,0.4584,7.9994,1.1548,-3.4805,-3.3809,-4.4335,-4.1976,-0.04901,-0.31711,-0.30736,-0.30881
CN80_NN37,21559.0912,8.0101,0.8851,8.4752,0.6759,-3.9649,-3.5384,-3.4072,-2.9272,-0.03975,-0.33045,-0.3177,-0.31788
CN80_NN47,737034.8453,8.0101,0.8851,8.1354,0.7699,-3.9649,-3.5384,-3.8641,-3.75,-0.03975,-0.33045,-0.30405,-0.30405
CN81_NN20,769280.6969,7.8877,0.8024,7.981,0.8474,-3.9149,-3.4834,-3.947,-3.8515,-0.04147,-0.32755,-0.30166,-0.30171
CN81_NN7,3346.591486,7.8877,0.8024,9.252,1.4466,-3.9149,-3.4834,-4.3783,-4.279,-0.04147,-0.32755,-0.2966,-0.29661
CN9_NN27,246071.5907,7.6363,0.2619,8.1008,1.1642,-3.4435,-3.4114,-4.1943,-4.0623,-0.04343,-0.31501,-0.29912,-0.29912
CN9_NN3,575258.0641,7.6363,0.2619,8.2182,0.4789,-3.4435,-3.4114,-3.5201,-3.4483,-0.04343,-0.31501,-0.31234,-0.31233
CN9_NN33,893757.1204,7.6363,0.2619,8.1078,0.8006,-3.4435,-3.4114,-3.7366,-3.6003,-0.04343,-0.31501,-0.30808,-0.30812
CN9_NN40,806609.6765,7.6363,0.2619,4.0661,-3.8674,-3.4435,-3.4114,1.1956,1.222,-0.04343,-0.31501,-0.36915,-0.33841
CN9_NN5,256076.3229,7.6363,0.2619,7.9994,1.1548,-3.4435,-3.4114,-4.4335,-4.1976,-0.04343,-0.31501,-0.30736,-0.30881
CN9_NN6,349756.3712,7.6363,0.2619,8.3099,0.6692,-3.4435,-3.4114,-3.7979,-3.7104,-0.04343,-0.31501,-0.31137,-0.31163
CN94_NN16,433992.201,8.0365,1.2038,8.3286,0.767,-4.313,-4.2487,-3.5813,-3.4765,-0.03727,-0.31724,-0.31049,-0.31056
CN94_NN42,309243.8923,8.0365,1.2038,4.6889,-2.1237,-4.313,-4.2487,-0.5179,0.0024,-0.03727,-0.31724,-0.33576,-0.28946
CN94_NN47,1127838.945,8.0365,1.2038,8.1354,0.7699,-4.313,-4.2487,-3.8641,-3.75,-0.03727,-0.31724,-0.30405,-0.30405
CN94_NN6,708076.1926,8.0365,1.2038,8.3099,0.6692,-4.313,-4.2487,-3.7979,-3.7104,-0.03727,-0.31724,-0.31137,-0.31163
CN95_NN6,245584.77,7.6689,1.0354,8.3099,0.6692,-4.1041,-3.4659,-3.7979,-3.7104,-0.03687,-0.32901,-0.31137,-0.31163
CN95_NN8,356395.5455,7.6689,1.0354,8.289,0.5705,-4.1041,-3.4659,-3.751,-3.7174,-0.03687,-0.32901,-0.30854,-0.3085
